"","Sample_ID","collect_date","Escap_yr","sex","Exog_dist","Spot_no","Distance_um","Sr8786_norm","SE2","SrV","respot","Spot_size_um","Readage","fork_length"
"1846","WR08-91","2008-07-18",2008,"Unknown",230,11,576,0.709392599,0.000229468,2.76,"n",55,NA,NA
"1847","WR08-91","2008-07-18",2008,"Unknown",230,12,629,0.70925882,0.000233606,3.12,"n",55,NA,NA
"1848","WR08-91","2008-07-18",2008,"Unknown",230,13,685,0.709126786,0.000219338,4.71,"n",55,NA,NA
"1849","WR08-91","2008-07-18",2008,"Unknown",230,14,738,0.709027786,0.000208844,4.75,"n",55,NA,NA
"1850","WR08-91","2008-07-18",2008,"Unknown",230,15,790,0.709059004,0.000216282,4.73,"n",55,NA,NA
"1851","WR08-93","2008-07-07",2008,"Unknown",230,1,39,0.708083524,0.00024195,NA,"n",55,NA,NA
"1852","WR08-93","2008-07-07",2008,"Unknown",230,2,95,0.707486193,0.00022468,NA,"n",55,NA,NA
"1853","WR08-93","2008-07-07",2008,"Unknown",230,3,150,0.706544618,0.000239594,NA,"n",55,NA,NA
"1854","WR08-93","2008-07-07",2008,"Unknown",230,4,202,0.706020411,0.000264226,NA,"n",55,NA,NA
"1855","WR08-93","2008-07-07",2008,"Unknown",230,5,258,0.705111358,0.000228434,NA,"n",55,NA,NA
"1856","WR08-93","2008-07-07",2008,"Unknown",230,6,312,0.705243558,0.00028009,NA,"n",55,NA,NA
"1857","WR08-93","2008-07-07",2008,"Unknown",230,7,361,0.705197016,0.000228042,NA,"n",55,NA,NA
"1858","WR08-93","2008-07-07",2008,"Unknown",230,8,414,0.70529952,0.0002171,NA,"n",55,NA,NA
"1859","WR08-93","2008-07-07",2008,"Unknown",230,9,447.015,0.706630245,0.000233088,2.489380694,"n",40,NA,NA
"1860","WR08-93","2008-07-07",2008,"Unknown",230,10,486.238,0.708578089,0.000193372,2.426241508,"n",40,NA,NA
"1861","WR08-93","2008-07-07",2008,"Unknown",230,11,523.433,0.709079589,0.000172286,2.53174521,"n",40,NA,NA
"1862","WR08-93","2008-07-07",2008,"Unknown",230,16,566.038,0.709333917,0.00017387,2.405766935,"n",40,NA,NA
"1863","WR08-93","2008-07-07",2008,"Unknown",230,12,602.557,0.709583339,0.000167143,2.302791557,"n",40,NA,NA
"1864","WR08-93","2008-07-07",2008,"Unknown",230,13,647.867,0.709473197,0.00020138,2.077093988,"n",40,NA,NA
"1865","WR08-93","2008-07-07",2008,"Unknown",230,14,690.81,0.708999182,0.0001665,2.41647063,"n",40,NA,NA
"1866","WR08-93","2008-07-07",2008,"Unknown",230,15,728.005,0.709141445,0.000130312,3.558908464,"n",40,NA,NA
"1867","WR08-93","2008-07-07",2008,"Unknown",230,16,764.524,0.709119924,0.000144096,3.748180509,"n",40,NA,NA
"1868","WR08-93","2008-07-07",2008,"Unknown",230,17,814.906,0.709083195,0.000151585,4.225937696,"n",40,NA,NA
"1869","WR08-93","2008-07-07",2008,"Unknown",230,18,852.439,0.70912648,0.00013021,4.344533813,"n",40,NA,NA
"1870","WR08-93","2008-07-07",2008,"Unknown",230,19,893.353,0.709136794,0.000148463,4.628676327,"n",40,NA,NA
"1871","WR08-94","2008-07-18",2008,"Unknown",230,3,15,0.706975851,0.000293624,NA,"n",55,NA,NA
"1872","WR08-94","2008-07-18",2008,"Unknown",230,4,65,0.70707929,0.000298098,NA,"n",55,NA,NA
"1873","WR08-94","2008-07-18",2008,"Unknown",230,5,127,0.705913451,0.000214004,NA,"n",55,NA,NA
"1874","WR08-94","2008-07-18",2008,"Unknown",230,6,184,0.705499593,0.000262578,NA,"n",55,NA,NA
"1875","WR08-94","2008-07-18",2008,"Unknown",230,7,242,0.705085527,0.000271686,NA,"n",55,NA,NA
"1876","WR08-94","2008-07-18",2008,"Unknown",230,8,297,0.705118047,0.000256726,NA,"n",55,NA,NA
"1877","WR08-94","2008-07-18",2008,"Unknown",230,16,322,0.705573259,0.000261184,NA,"n",55,NA,NA
"1878","WR08-94","2008-07-18",2008,"Unknown",230,9,351,0.705993868,0.00028616,2.164758401,"n",55,NA,NA
"1879","WR08-94","2008-07-18",2008,"Unknown",230,17,373,0.70630414,0.000225276,1.893057999,"n",55,NA,NA
"1880","WR08-94","2008-07-18",2008,"Unknown",230,10,408,0.706379611,0.000244364,1.876244615,"n",55,NA,NA
"1881","WR08-94","2008-07-18",2008,"Unknown",230,18,430,0.706248829,0.000269298,1.83830258,"n",55,NA,NA
"1882","WR08-94","2008-07-18",2008,"Unknown",230,11,460,0.706353874,0.000324546,1.592115686,"n",55,NA,NA
"1883","WR08-94","2008-07-18",2008,"Unknown",230,19,484,0.70565563,0.000285068,1.43710436,"n",55,NA,NA
"1884","WR08-94","2008-07-18",2008,"Unknown",230,12,515,0.705454385,0.000333186,1.557821812,"n",55,NA,NA
"1885","WR08-94","2008-07-18",2008,"Unknown",230,20,541,0.705790435,0.000301434,1.934882473,"n",55,NA,NA
"1886","WR08-94","2008-07-18",2008,"Unknown",230,13,569,0.706417315,0.000295222,2.08107443,"n",55,NA,NA
"1887","WR08-94","2008-07-18",2008,"Unknown",230,21,596,0.706092636,0.000245852,2.424745307,"n",55,NA,NA
"1888","WR08-94","2008-07-18",2008,"Unknown",230,14,632,0.708365678,0.000216874,3.849056825,"n",55,NA,NA
"1889","WR08-94","2008-07-18",2008,"Unknown",230,15,685,0.709075584,0.000226396,5.081436773,"n",55,NA,NA
"1890","WR08-95","2008-06-09",2008,"Unknown",190,1,47,0.706942716,0.00028072,2.517760165,"n",55,NA,NA
"1891","WR08-95","2008-06-09",2008,"Unknown",190,2,106,0.706562647,0.000258518,2.367351033,"n",55,NA,NA
"1892","WR08-95","2008-06-09",2008,"Unknown",190,3,154,0.70588395,2e-04,2.582194913,"n",55,NA,NA
"1893","WR08-95","2008-06-09",2008,"Unknown",190,4,209,0.70499527,0.000252542,2.676952884,"n",55,NA,NA
"1894","WR08-95","2008-06-09",2008,"Unknown",190,5,261,0.70497729,0.000223848,2.359470017,"n",55,NA,NA
"1895","WR08-95","2008-06-09",2008,"Unknown",190,6,314,0.70505881,0.000260488,2.413718778,"n",55,NA,NA
"1896","WR08-95","2008-06-09",2008,"Unknown",190,7,367,0.705021265,0.00026235,2.375176716,"n",55,NA,NA
"1897","WR08-95","2008-06-09",2008,"Unknown",190,8,416,0.705196237,0.000271226,2.658993196,"n",55,NA,NA
"1898","WR08-95","2008-06-09",2008,"Unknown",190,9,470,0.705283684,0.000268648,2.588152417,"n",55,NA,NA
"1899","WR08-95","2008-06-09",2008,"Unknown",190,10,517,0.705296305,0.000253664,2.886763435,"n",55,NA,NA
"1900","WR08-95","2008-06-09",2008,"Unknown",190,16,557,0.705500917,0.000258342,2.915126745,"n",55,NA,NA
"1901","WR08-95","2008-06-09",2008,"Unknown",190,11,584,0.706139305,0.000302956,3.702415262,"n",55,NA,NA
"1902","WR08-95","2008-06-09",2008,"Unknown",190,17,620,0.707442902,0.000412742,4.422602249,"n",55,NA,NA
"1903","WR08-95","2008-06-09",2008,"Unknown",190,12,643,0.707825088,0.000266586,4.95705641,"n",55,NA,NA
"1904","WR08-95","2008-06-09",2008,"Unknown",190,13,705,0.708776492,0.0001672,5.520254461,"n",55,NA,NA
"1905","WR08-95","2008-06-09",2008,"Unknown",190,14,756,0.708876762,0.0001906,6.34049204,"n",55,NA,NA
"1906","WR08-95","2008-06-09",2008,"Unknown",190,15,819,0.709044951,0.0001594,6.754523369,"n",55,NA,NA
"1907","WR08-96","2008-07-23",2008,"Unknown",190,1,10,0.707667383,0.000341922,NA,"n",55,NA,NA
"1908","WR08-96","2008-07-23",2008,"Unknown",190,2,75,0.707263614,0.000311812,NA,"n",55,NA,NA
"1909","WR08-96","2008-07-23",2008,"Unknown",190,3,116,0.706634664,0.000301434,NA,"n",55,NA,NA
"1910","WR08-96","2008-07-23",2008,"Unknown",190,4,167,0.70583227,0.000318238,NA,"n",55,NA,NA
"1911","WR08-96","2008-07-23",2008,"Unknown",190,5,211,0.705204321,0.000266482,NA,"n",55,NA,NA
"1912","WR08-96","2008-07-23",2008,"Unknown",190,6,261,0.705085026,0.000333486,NA,"n",55,NA,NA
"1913","WR08-96","2008-07-23",2008,"Unknown",190,7,315,0.70496166,0.0002526,NA,"n",55,NA,NA
"1914","WR08-96","2008-07-23",2008,"Unknown",190,8,352,0.70534608,0.00022655,NA,"n",55,NA,NA
"1915","WR08-96","2008-07-23",2008,"Unknown",190,9,401,0.705962513,0.00024906,NA,"n",55,NA,NA
"1916","WR08-96","2008-07-23",2008,"Unknown",190,16,402,0.705718908,0.00027494,2.359711306,"n",55,NA,NA
"1917","WR08-96","2008-07-23",2008,"Unknown",190,17,436,0.706079391,0.000264232,2.666418866,"n",55,NA,NA
"1918","WR08-96","2008-07-23",2008,"Unknown",190,10,451,0.706201436,0.000234138,NA,"n",55,NA,NA
"1919","WR08-96","2008-07-23",2008,"Unknown",190,18,481,0.706303931,0.000278578,2.982864797,"n",55,NA,NA
"1920","WR08-96","2008-07-23",2008,"Unknown",190,11,511,0.706869894,0.000319446,NA,"n",55,NA,NA
"1921","WR08-96","2008-07-23",2008,"Unknown",190,12,558,0.708474833,0.000237448,NA,"n",55,NA,NA
"1922","WR08-96","2008-07-23",2008,"Unknown",190,13,615,0.708794868,0.00020509,NA,"n",55,NA,NA
"1923","WR08-96","2008-07-23",2008,"Unknown",190,14,677,0.708995327,0.000250836,NA,"n",55,NA,NA
"1924","WR08-96","2008-07-23",2008,"Unknown",190,15,744,0.70912465,0.000240652,NA,"n",55,NA,NA
"1925","WR09-01","2009-05-05",2009,"Unknown",190,2,56,0.707418098,0.000290324,1.76665585,"n",55,NA,850
"1926","WR09-01","2009-05-05",2009,"Unknown",190,3,111,0.706482839,0.000284182,1.826032357,"n",55,NA,850
"1927","WR09-01","2009-05-05",2009,"Unknown",190,4,170,0.706035945,0.000295356,2.115469118,"n",55,NA,850
"1928","WR09-01","2009-05-05",2009,"Unknown",190,5,220,0.705146438,0.000264838,2.283289503,"n",55,NA,850
"1929","WR09-01","2009-05-05",2009,"Unknown",190,6,278,0.704832582,0.000305054,1.724246446,"n",55,NA,850
"1930","WR09-01","2009-05-05",2009,"Unknown",190,7,336,0.704723847,0.000308182,1.635682548,"n",55,NA,850
"1931","WR09-01","2009-05-05",2009,"Unknown",190,8,390,0.70490166,0.000286582,1.789728007,"n",55,NA,850
"1932","WR09-01","2009-05-05",2009,"Unknown",190,9,448,0.708249307,0.00026731,2.136593062,"n",55,NA,850
"1933","WR09-01","2009-05-05",2009,"Unknown",190,10,505,0.709197986,0.000244054,2.12114978,"n",55,NA,850
"1934","WR09-01","2009-05-05",2009,"Unknown",190,11,556,0.709341149,0.000274958,1.841511732,"n",55,NA,850
"1935","WR09-01","2009-05-05",2009,"Unknown",190,12,616,0.709315823,0.00029365,1.957081514,"n",55,NA,850
"1936","WR09-01","2009-05-05",2009,"Unknown",190,13,669,0.70836393,0.000299432,2.180179176,"n",55,NA,850
"1937","WR09-01","2009-05-05",2009,"Unknown",190,14,730,0.709019798,0.000224644,3.315747449,"n",55,NA,850
"1938","WR09-01","2009-05-05",2009,"Unknown",190,15,794,0.709095377,0.0001882,3.499939203,"n",55,NA,850
"1939","WR09-02","2009-05-05",2009,"Unknown",280,1,79,0.70803175,0.00027258,1.928797625,"n",55,NA,840
"1940","WR09-02","2009-05-05",2009,"Unknown",280,2,136,0.707666686,0.000312192,2.144753283,"n",55,NA,840
"1941","WR09-02","2009-05-05",2009,"Unknown",280,3,199,0.706450789,0.000297772,1.934867764,"n",55,NA,840
"1942","WR09-02","2009-05-05",2009,"Unknown",280,4,253,0.70587966,0.00034026,1.673309759,"n",55,NA,840
"1943","WR09-02","2009-05-05",2009,"Unknown",280,5,313,0.705075537,0.000235782,2.063720429,"n",55,NA,840
"1944","WR09-02","2009-05-05",2009,"Unknown",280,6,367,0.705018341,0.000275674,1.684513764,"n",55,NA,840
"1945","WR09-02","2009-05-05",2009,"Unknown",280,7,420,0.704925833,0.000320644,1.500825391,"n",55,NA,840
"1946","WR09-02","2009-05-05",2009,"Unknown",280,8,485,0.705241369,0.000310894,1.763032338,"n",55,NA,840
"1947","WR09-02","2009-05-05",2009,"Unknown",280,9,552,0.705464969,0.000352158,1.551377231,"n",55,NA,840
"1948","WR09-02","2009-05-05",2009,"Unknown",280,10,605,0.705819053,0.000303236,1.869444547,"n",55,NA,840
"1949","WR09-02","2009-05-05",2009,"Unknown",280,11,672,0.708114352,0.000296286,3.195594846,"n",55,NA,840
"1950","WR09-02","2009-05-05",2009,"Unknown",280,12,721,0.708658006,0.000222284,3.427882295,"n",55,NA,840
"1951","WR09-02","2009-05-05",2009,"Unknown",280,13,770,0.708777882,0.000240708,3.329473068,"n",55,NA,840
"1952","WR09-02","2009-05-05",2009,"Unknown",280,14,842,0.708917996,0.000222364,3.451467723,"n",55,NA,840
"1953","WR09-02","2009-05-05",2009,"Unknown",280,15,907,0.709091901,0.00025525,3.734905057,"n",55,NA,840
"1954","WR09-03","2009-03-02",2009,"Unknown",230,1,38,0.707803496,0.000518362,1.45915748,"n",55,NA,780
"1955","WR09-03","2009-03-02",2009,"Unknown",230,2,95,0.70755079,0.00049647,1.557316342,"n",55,NA,780
"1956","WR09-03","2009-03-02",2009,"Unknown",230,3,144,0.706142572,0.000502446,1.922083541,"n",55,NA,780
"1957","WR09-03","2009-03-02",2009,"Unknown",230,4,201,0.706251479,0.000541198,1.844268834,"n",55,NA,780
"1958","WR09-03","2009-03-02",2009,"Unknown",230,5,254,0.705305019,0.00045369,1.512767331,"n",55,NA,780
"1959","WR09-03","2009-03-02",2009,"Unknown",230,6,306,0.705557519,0.000733462,1.605670208,"n",55,NA,780
"1960","WR09-03","2009-03-02",2009,"Unknown",230,7,362,0.705169452,0.000565928,1.27017461,"n",55,NA,780
"1961","WR09-03","2009-03-02",2009,"Unknown",230,8,421,0.705185039,0.000572524,1.217332311,"n",55,NA,780
"1962","WR09-03","2009-03-02",2009,"Unknown",230,9,470,0.705091705,0.00063606,1.214363295,"n",55,NA,780
"1963","WR09-03","2009-03-02",2009,"Unknown",230,10,530,0.704868074,0.00055566,1.289000545,"n",55,NA,780
"1964","WR09-03","2009-03-02",2009,"Unknown",230,11,585,0.705258379,0.000560462,1.462312569,"n",55,NA,780
"1965","WR09-03","2009-03-02",2009,"Unknown",230,12,637,0.705242354,0.000402374,1.477470772,"n",55,NA,780
"1966","WR09-03","2009-03-02",2009,"Unknown",230,13,686,0.70742782,0.000402616,2.453269923,"n",55,NA,780
"1967","WR09-03","2009-03-02",2009,"Unknown",230,14,737,0.708881169,0.00041204,2.871785589,"n",55,NA,780
"1968","WR09-03","2009-03-02",2009,"Unknown",230,15,773,0.709012076,0.000408134,2.836339561,"n",55,NA,780
"1969","WR09-04","2009-03-02",2009,"Unknown",230,1,29,0.707300309,0.00035055,1.607324356,"n",55,NA,840
"1970","WR09-04","2009-03-02",2009,"Unknown",230,2,88,0.707123811,0.00042605,1.585634467,"n",55,NA,840
"1971","WR09-04","2009-03-02",2009,"Unknown",230,3,140,0.706326154,0.000303078,1.769098472,"n",55,NA,840
"1972","WR09-04","2009-03-02",2009,"Unknown",230,4,197,0.705801869,0.000319352,1.729398138,"n",55,NA,840
"1973","WR09-04","2009-03-02",2009,"Unknown",230,5,247,0.705146614,0.000345052,1.577602831,"n",55,NA,840
"1974","WR09-04","2009-03-02",2009,"Unknown",230,6,302,0.705093605,0.000369986,1.512884187,"n",55,NA,840
"1975","WR09-04","2009-03-02",2009,"Unknown",230,7,355,0.705240517,0.000373434,1.602339397,"n",55,NA,840
"1976","WR09-04","2009-03-02",2009,"Unknown",230,8,411,0.70534915,0.000324108,1.611755437,"n",55,NA,840
"1977","WR09-04","2009-03-02",2009,"Unknown",230,9,463,0.705479891,0.000347908,1.842080545,"n",55,NA,840
"1978","WR09-04","2009-03-02",2009,"Unknown",230,16,492,0.705660859,0.000277254,2.241879235,"n",55,NA,840
"1979","WR09-04","2009-03-02",2009,"Unknown",230,10,519,0.706363916,0.000371408,2.75722889,"n",55,NA,840
"1980","WR09-04","2009-03-02",2009,"Unknown",230,17,551,0.707181278,0.000356216,3.358632492,"n",55,NA,840
"1981","WR09-04","2009-03-02",2009,"Unknown",230,11,574,0.70748432,0.000432128,3.071140813,"n",55,NA,840
"1982","WR09-04","2009-03-02",2009,"Unknown",230,12,632,0.708775426,0.000263706,3.260395057,"n",55,NA,840
"1983","WR09-04","2009-03-02",2009,"Unknown",230,13,686,0.708809892,0.000242332,3.25887843,"n",55,NA,840
"1984","WR09-04","2009-03-02",2009,"Unknown",230,14,743,0.709161665,0.000294906,3.287879252,"n",55,NA,840
"1985","WR09-04","2009-03-02",2009,"Unknown",230,15,797,0.709037808,0.000239912,3.669048307,"n",55,NA,840
"1986","WR09-05","2009-04-21",2009,"Unknown",230,1,27,0.707827228,0.000306146,1.716750252,"n",55,NA,850
"1987","WR09-05","2009-04-21",2009,"Unknown",230,2,79,0.707112848,0.000357948,1.759264317,"n",55,NA,850
"1988","WR09-05","2009-04-21",2009,"Unknown",230,3,139,0.706396738,0.000335556,1.913925527,"n",55,NA,850
"1989","WR09-05","2009-04-21",2009,"Unknown",230,4,191,0.705439469,0.000296108,1.794732865,"n",55,NA,850
"1990","WR09-05","2009-04-21",2009,"Unknown",230,5,241,0.704934574,0.000282314,2.126613856,"n",55,NA,850
"1991","WR09-05","2009-04-21",2009,"Unknown",230,6,299,0.705074815,0.000338052,1.84941593,"n",55,NA,850
"1992","WR09-05","2009-04-21",2009,"Unknown",230,7,350,0.705256517,0.000277368,1.931218695,"n",55,NA,850
"1993","WR09-05","2009-04-21",2009,"Unknown",230,8,405,0.705230102,0.000306932,1.966552694,"n",55,NA,850
"1994","WR09-05","2009-04-21",2009,"Unknown",230,16,426,0.705534158,0.000278082,1.868862921,"n",55,NA,850
"1995","WR09-05","2009-04-21",2009,"Unknown",230,9,453,0.706263669,0.00034182,1.845392453,"n",55,NA,850
"1996","WR09-05","2009-04-21",2009,"Unknown",230,17,470,0.706787058,0.000604136,1.854670651,"n",55,NA,850
"1997","WR09-05","2009-04-21",2009,"Unknown",230,10,500,0.707118113,0.000475334,2.124903302,"n",55,NA,850
"1998","WR09-05","2009-04-21",2009,"Unknown",230,11,549,0.708779047,0.000282978,3.180280958,"n",55,NA,850
"1999","WR09-05","2009-04-21",2009,"Unknown",230,12,592,0.708851737,0.00026755,3.486613023,"n",55,NA,850
"2000","WR09-05","2009-04-21",2009,"Unknown",230,13,639,0.708958578,0.000312414,3.501809645,"n",55,NA,850
"2001","WR09-05","2009-04-21",2009,"Unknown",230,14,692,0.709101578,0.000305742,3.474773343,"n",55,NA,850
"2002","WR09-05","2009-04-21",2009,"Unknown",230,15,743,0.709051952,0.000301656,4.041605552,"n",55,NA,850
"2003","WR09-06","2009-04-21",2009,"Unknown",230,1,39,0.706922978,0.000369044,1.417489424,"n",55,NA,750
"2004","WR09-06","2009-04-21",2009,"Unknown",230,2,100,0.706748656,0.000330552,1.849762156,"n",55,NA,750
"2005","WR09-06","2009-04-21",2009,"Unknown",230,3,154,0.706096797,0.000302504,1.955128368,"n",55,NA,750
"2006","WR09-06","2009-04-21",2009,"Unknown",230,4,211,0.705289664,0.000313814,1.83519663,"n",55,NA,750
"2007","WR09-06","2009-04-21",2009,"Unknown",230,5,265,0.705229003,0.000333882,1.837258003,"n",55,NA,750
"2008","WR09-06","2009-04-21",2009,"Unknown",230,6,321,0.705204678,0.000306896,1.697421104,"n",55,NA,750
"2009","WR09-06","2009-04-21",2009,"Unknown",230,7,372,0.705464409,0.000303914,1.80746634,"n",55,NA,750
"2010","WR09-06","2009-04-21",2009,"Unknown",230,8,428,0.705442492,0.000294796,1.947222151,"n",55,NA,750
"2011","WR09-06","2009-04-21",2009,"Unknown",230,9,488,0.70578247,0.000279374,2.235283175,"n",55,NA,750
"2012","WR09-06","2009-04-21",2009,"Unknown",230,10,541,0.708460346,0.000215506,3.764161382,"n",55,NA,750
"2013","WR09-06","2009-04-21",2009,"Unknown",230,11,600,0.708928773,0.000224664,3.479698206,"n",55,NA,750
"2014","WR09-06","2009-04-21",2009,"Unknown",230,12,653,0.709096911,0.000250856,3.634313708,"n",55,NA,750
"2015","WR09-06","2009-04-21",2009,"Unknown",230,13,710,0.709248514,0.000212826,3.910798716,"n",55,NA,750
"2016","WR09-06","2009-04-21",2009,"Unknown",230,14,763,0.709274548,0.000224086,3.932799667,"n",55,NA,750
"2017","WR09-06","2009-04-21",2009,"Unknown",230,15,820,0.709200042,0.000224738,3.897404361,"n",55,NA,750
"2018","WR09-07","2009-04-28",2009,"Unknown",230,1,34,0.707891538,0.00101017,3.202208149,"n",55,NA,900
"2019","WR09-07","2009-04-28",2009,"Unknown",230,2,93,0.707291753,0.000255242,2.796309472,"n",55,NA,900
"2020","WR09-07","2009-04-28",2009,"Unknown",230,3,140,0.706551575,0.00024816,2.504655517,"n",55,NA,900
"2021","WR09-07","2009-04-28",2009,"Unknown",230,4,194,0.706357208,0.000323826,2.557550839,"n",55,NA,900
"2022","WR09-07","2009-04-28",2009,"Unknown",230,5,246,0.705010498,0.000249914,2.626361264,"n",55,NA,900
"2023","WR09-07","2009-04-28",2009,"Unknown",230,6,298,0.705045368,0.0002906,2.438544728,"n",55,NA,900
"2024","WR09-07","2009-04-28",2009,"Unknown",230,7,351,0.704980067,0.000281182,2.309128032,"n",55,NA,900
"2025","WR09-07","2009-04-28",2009,"Unknown",230,8,408,0.704572184,0.000258854,2.191661361,"n",55,NA,900
"2026","WR09-07","2009-04-28",2009,"Unknown",230,9,461,0.704854969,0.000310286,2.092855896,"n",55,NA,900
"2027","WR09-07","2009-04-28",2009,"Unknown",230,10,532,0.704674083,0.000240966,2.162687242,"n",55,NA,900
"2028","WR09-07","2009-04-28",2009,"Unknown",230,11,580,0.705001241,0.000302716,2.584387255,"n",55,NA,900
"2029","WR09-07","2009-04-28",2009,"Unknown",230,12,634,0.707670371,0.000274716,4.238879368,"n",55,NA,900
"2030","WR09-07","2009-04-28",2009,"Unknown",230,13,690,0.708933442,0.000261706,4.75512994,"n",55,NA,900
"2031","WR09-07","2009-04-28",2009,"Unknown",230,14,750,0.709102114,0.000258882,4.792346428,"n",55,NA,900
"2032","WR09-07","2009-04-28",2009,"Unknown",230,15,809,0.709161051,0.000295076,4.806883659,"n",55,NA,900
"2033","WR09-08","2009-04-28",2009,"Unknown",230,1,37,0.707877675,0.000263298,2.073891466,"n",55,NA,730
"2034","WR09-08","2009-04-28",2009,"Unknown",230,2,93,0.707758371,0.000226106,2.29806888,"n",55,NA,730
"2035","WR09-08","2009-04-28",2009,"Unknown",230,3,149,0.70660213,0.000243156,2.216986216,"n",55,NA,730
"2036","WR09-08","2009-04-28",2009,"Unknown",230,4,204,0.706092559,0.000319546,1.947023875,"n",55,NA,730
"2037","WR09-08","2009-04-28",2009,"Unknown",230,5,260,0.704917591,0.000282446,2.033236517,"n",55,NA,730
"2038","WR09-08","2009-04-28",2009,"Unknown",230,6,317,0.704837947,0.000313354,2.130378764,"n",55,NA,730
"2039","WR09-08","2009-04-28",2009,"Unknown",230,7,373,0.704857624,0.000324086,2.0298143,"n",55,NA,730
"2040","WR09-08","2009-04-28",2009,"Unknown",230,8,431,0.705174854,0.000275818,2.136816361,"n",55,NA,730
"2041","WR09-08","2009-04-28",2009,"Unknown",230,9,485,0.705367951,0.00024057,2.372075044,"n",55,NA,730
"2042","WR09-08","2009-04-28",2009,"Unknown",230,10,537,0.705782767,0.000246494,2.578956926,"n",55,NA,730
"2043","WR09-08","2009-04-28",2009,"Unknown",230,19,570,0.705835976,0.000289736,3.048426169,"n",55,NA,730
"2044","WR09-08","2009-04-28",2009,"Unknown",230,11,594,0.70605033,0.00029967,3.094129123,"n",55,NA,730
"2045","WR09-08","2009-04-28",2009,"Unknown",230,20,625,0.707151128,0.000296864,3.213348979,"n",55,NA,730
"2046","WR09-08","2009-04-28",2009,"Unknown",230,12,648,0.708323977,0.00023728,3.814439657,"n",55,NA,730
"2047","WR09-08","2009-04-28",2009,"Unknown",230,13,703,0.708713792,0.0001694,4.032430801,"n",55,NA,730
"2048","WR09-08","2009-04-28",2009,"Unknown",230,14,755,0.708930191,0.000227724,4.362615865,"n",55,NA,730
"2049","WR09-08","2009-04-28",2009,"Unknown",230,15,809,0.70903347,0.000216966,4.46336352,"n",55,NA,730
"2050","WR09-09","2009-04-28",2009,"Unknown",200,2,56,0.707685479,0.000202358,2.429662889,"n",55,NA,690
"2051","WR09-09","2009-04-28",2009,"Unknown",200,3,111,0.706716072,0.000264452,2.190716214,"n",55,NA,690
"2052","WR09-09","2009-04-28",2009,"Unknown",200,4,169,0.706078656,0.000250386,2.256991451,"n",55,NA,690
