Year,Sample Number,Age,Readage,Recovery Date,Fork Length (mm),Sex,CWT Code
2006,15694,0,3,38909,740,F,
2006,15696,0,3,38909,750,F,
2006,15698,0,3,38909,720,F,
2006,15699,3,3,38909,880,M,051972
2006,15700,3,3,38909,710,F,051996
2006,15702,3,3,38909,760,F,051985
2006,15703,3,3,38909,880,M,051972
2006,15706,0,3,38909,753,F,
2006,15711,3,0,38909,700,F,051994
2006,15714,0,3,38909,772,F,
2006,15716,0,3,38909,740,F,
2006,15720,0,4,38910,775,M,
2006,15722,0,3,38911,870,M,
2006,15723,0,4,38911,955,M,
2006,15725,0,3,38911,740,F,
2006,15727,0,3,38911,860,M,
2006,15728,0,3,38911,680,F,
2006,15729,3,3,38911,740,F,051975
2006,15730,3,3,38911,800,M,051967
2006,15731,3,3,38911,710,F,051988
2006,15733,0,3,38911,730,F,
2006,15734,3,3,38911,760,F,051978
2006,15740,0,3,38912,745,F,
2006,15744,0,3,38912,943,M,
2006,15746,3,3,38912,755,F,051984
2006,15749,3,3,38912,705,F,051966
2006,15751,3,3,38912,831,M,051988
2006,15752,0,3,38912,705,F,
2006,15753,0,3,38912,760,F,
2006,15754,3,3,38912,765,F,051976
2006,15757,3,3,38912,810,F,051982
2006,15759,0,3,38912,712,F,
2006,15761,3,4,38912,882,F,051989
2006,15765,3,3,38915,810,F,051982
2006,15767,0,3,38915,813,F,
2006,15769,0,3,38915,690,F,
2006,15774,0,3,38915,625,F,
2006,15777,0,3,38915,725,F,
2006,15780,0,3,38917,647,F,
2006,15783,0,3,38917,872,M,
2006,15785,0,3,38917,785,F,
2006,15788,3,3,38917,753,F,051983
2006,15789,3,3,38917,792,F,051979
2006,15790,0,3,38918,851,M,
2006,15792,0,3,38918,777,F,
2006,15794,0,3,38918,816,F,
2006,15796,3,3,38918,746,F,051975
2006,15798,0,3,38918,736,F,
2006,15800,3,3,38918,793,F,051975
2006,15801,0,0,38909,784,F,
2006,15803,0,2,38909,615,F,
2006,15804,0,3,38912,802,F,
2006,15806,0,2,38912,553,F,
2006,15808,0,3,38912,812,F,
2006,15812,3,3,38912,780,F,051995
2006,15814,0,3,38912,765,F,
2006,15816,3,3,38912,795,F,051972
2006,15818,0,3,38912,733,F,
2006,15821,0,4,38913,982,M,
2006,15823,0,3,38912,760,F,
2006,15824,0,3,38912,750,F,
2006,15825,3,3,38912,650,F,051996
2006,15826,0,3,38912,775,F,
2006,15828,0,4,38912,915,M,
2006,15829,3,3,38912,745,F,051982
2006,15832,0,3,38912,790,F,
2006,15835,0,3,38913,738,F,100000
2006,15837,0,2,38913,561,M,100000
2006,15839,0,2,38913,577,M,
2006,15844,0,2,38914,487,M,
2006,15848,0,3,38914,903,M,
2006,15850,0,3,38914,737,F,200000
2006,15858,0,3,38915,755,F,
2006,15860,0,3,38915,690,F,
2006,15862,0,3,38915,857,M,
2006,15864,0,2,38915,750,F,
2006,15867,0,3,38915,862,M,
2006,15871,0,3,38915,836,F,100000
2006,15874,0,3,38918,699,F,
2006,15876,3,3,38918,703,F,051989
2006,15877,3,3,38918,702,F,051967
2006,15883,0,3,38921,763,F,
2006,15885,0,3,38921,732,F,
2006,15886,0,2,38921,758,F,
2006,15890,0,3,38921,761,F,
2006,15895,3,3,38921,692,F,051989
2006,15900,0,2,38923,658,F,
2006,15903,0,3,38918,745,F,
2006,15905,0,3,38918,753,F,
2006,15907,3,2,38918,543,F,051973
2006,15910,0,3,38918,756,F,
2006,15912,3,3,38918,778,F,051975
2006,15916,0,3,38918,743,F,
2006,15920,0,3,38921,669,F,
2006,15924,3,3,38921,744,F,051982
2006,15925,0,3,38921,850,F,
2006,15933,3,3,38924,728,F,051994
2006,15936,3,2,38924,620,F,051975
2006,15937,0,3,38924,685,F,
2006,15942,0,3,38924,642,F,
2006,15947,0,3,38926,815,F,
2006,15953,0,3,38927,683,F,
2006,15956,0,3,38927,805,F,200000
2006,15959,0,3,38928,818,F,
2006,15963,0,3,38920,771,F,
2006,15964,3,2,38920,690,M,051989
2006,16001,3,3,38923,839,M,051972
2006,16007,0,3,38924,695,F,
2006,16014,0,3,38924,700,F,
2006,16019,3,3,38924,715,F,051997
2006,16022,3,0,38924,782,M,051973
2006,16025,0,2,38924,658,F,
2006,16029,0,2,38929,641,F,
2006,16066,0,3,38927,743,F,
2006,16070,0,3,38927,742,F,
2006,16074,0,3,38927,712,F,
2006,16075,0,3,38930,765,F,
2007,10007,0,3,39205,838,M,
2007,10008,0,4,39211,1002,M,
2007,10009,0,4,39213,910,F,
2007,10010,0,4,39213,1022,M,
2007,10012,0,4,39214,990,M,
2007,10013,0,4,39214,982,M,
2007,10014,0,4,39216,860,F,
2007,10016,0,4,39217,980,M,
2007,10017,3,4,39217,918,M,051687
2007,10018,0,4,39217,1060,M,
2007,10019,0,3,39217,865,F,
2007,10021,0,3,39220,870,F,
2007,10022,0,3,39220,887,F,
2007,10023,0,3,39223,779,F,
2007,10025,0,2,39226,484,F,
2007,10026,0,4,39226,925,F,
2007,10027,0,4,39228,885,F,
2007,10029,0,4,39229,880,F,
2007,10030,0,4,39229,964,F,
2007,10031,0,4,39229,880,F,
2007,10033,0,4,39232,890,F,
2007,10034,0,4,39233,1040,M,
2007,10035,0,4,39234,888,F,
2007,10037,0,4,39235,996,M,
2007,10038,0,4,39235,1004,M,
2007,10039,0,3,39235,672,F,
2007,10043,0,4,39238,862,F,
2007,10044,0,3,39238,799,F,
2007,10045,4,4,39238,984,M,051967
2007,10046,0,4,39240,1000,M,
2007,10048,0,3,39241,833,F,
2007,10049,0,3,39241,700,F,
2007,10050,0,4,39241,968,M,
2007,10053,0,4,39242,893,M,
2007,10054,0,2,39243,510,M,
2007,10055,0,3,39243,811,F,
2007,10057,0,3,39244,780,F,
2007,10058,0,4,39244,1020,M,
2007,10059,0,3,39244,910,M,
2007,10061,0,4,39244,860,F,
2007,10062,0,3,39247,782,F,
2007,10063,0,3,39249,815,F,
2007,10065,0,3,39250,770,F,
2007,10066,0,3,39250,825,F,
2007,10067,4,3,39250,848,F,051994
2007,10068,0,3,39250,770,F,
2007,10070,0,4,39250,1060,M,
2007,10071,0,4,39250,1018,M,
2007,10072,4,4,39250,850,F,051982
2007,10073,0,2,39251,620,M,
2007,10075,0,4,39252,965,M,
2007,10076,0,3,39253,749,F,
2007,10077,0,3,39253,824,F,
2007,10079,0,4,39253,831,F,
2007,10080,0,3,39253,760,F,
2007,10081,0,3,39253,760,F,
2007,10083,0,4,39253,878,F,
2007,10084,0,3,39253,787,F,
2007,10085,0,3,39253,790,F,
2007,10087,0,4,39253,995,M,
2007,10088,0,2,39254,617,M,
2007,10089,0,2,39255,590,M,
2007,10091,0,4,39255,914,M,
2007,10092,0,3,39256,775,M,
2007,10093,0,3,39256,870,M,
2007,10095,0,4,39256,891,F,
2007,10096,0,3,39256,702,F,
2007,10097,0,3,39256,787,F,
2007,10099,0,4,39256,809,F,
2007,10100,0,3,39256,792,F,
2007,10101,0,3,39258,729,F,
2007,10103,0,3,39258,891,M,
2007,10104,0,3,39258,653,F,
2007,10105,0,4,39258,770,F,
2007,10107,0,3,39259,790,F,
2007,10108,0,3,39259,795,F,
2007,10109,0,3,39259,791,F,
2007,10111,0,3,39259,738,F,
2007,10112,0,3,39259,693,F,
2007,10113,0,3,39259,847,F,
2007,10115,0,3,39259,888,M,
2007,10116,0,4,39259,987,M,
2007,10117,0,3,39259,724,F,
2007,10119,0,3,39259,862,M,
2007,10121,0,3,39261,725,F,
2007,10122,0,3,39261,792,F,
2007,10124,0,4,39261,980,M,
2007,10125,0,3,39261,828,F,
2007,10126,0,3,39262,779,F,
2007,10128,0,4,39262,1053,M,
2007,10129,0,2,39262,514,M,
2007,10130,0,3,39262,781,F,
2007,10132,0,3,39262,748,F,
2007,10133,0,3,39262,780,F,
2007,10134,0,3,39262,813,F,
2007,10136,0,3,39264,842,M,
2007,10137,0,4,39264,858,F,
2007,10138,0,3,39264,798,F,
2007,10140,0,3,39265,800,F,
2007,10141,0,0,39265,985,M,
2007,10142,0,4,39265,825,F,
2007,10144,0,3,39265,771,F,
2007,10145,0,3,39265,675,F,
2007,10146,0,3,39265,788,F,
2007,10148,0,3,39265,766,F,
2007,10149,3,3,39265,731,F,052477
2007,10150,0,4,39265,920,M,
2007,10151,0,3,39265,758,F,
2007,10153,0,3,39265,753,F,
2007,10154,0,3,39265,800,F,
2007,10155,0,3,39265,890,M,
2007,10157,0,3,39265,762,F,
2007,10158,0,3,39265,749,F,
2007,10159,0,3,39265,729,F,
2007,10161,0,2,39267,513,M,
2007,10162,0,3,39267,721,F,
2007,10163,0,2,39267,609,M,
2007,10165,0,3,39267,731,F,
2007,10166,0,4,39267,768,F,
2007,10167,0,4,39267,1055,M,
2007,10169,0,3,39267,756,F,
2007,10170,0,2,39267,500,M,
2007,10171,0,2,39268,582,M,
2007,10173,0,4,39268,942,M,
2007,10174,0,3,39268,822,F,
2007,10175,0,3,39268,693,F,
2007,10177,0,3,39268,880,M,
2007,10178,0,3,39268,904,M,
2007,10179,0,4,39268,1015,M,
2007,10181,0,3,39268,794,F,
2007,10182,0,3,39268,778,F,
2007,10183,0,3,39268,758,F,
2007,10184,2,2,39269,550,M,052481
2007,10186,0,3,39270,737,F,
2007,10187,0,3,39270,894,M,
2007,10188,0,3,39270,757,F,
2007,10190,0,3,39270,700,F,
2007,10191,0,3,39271,805,F,
2007,10192,4,4,39271,820,F,051980
2007,10193,0,3,39271,737,F,
2007,10195,0,3,39271,794,F,
2007,10197,0,3,39271,696,F,
2007,10198,0,3,39271,810,F,
2007,10200,0,3,39271,730,F,
2007,10201,0,3,39271,828,F,
2007,10202,0,3,39271,873,F,
2007,10204,0,3,39271,814,F,
2007,10205,0,3,39271,708,F,
2007,10206,0,4,39271,798,F,
2007,10208,0,3,39271,764,F,
2007,10209,0,3,39271,772,F,
2007,10210,0,3,39271,728,F,
2007,10212,0,3,39271,779,F,
2007,10213,0,3,39271,756,F,
2007,10214,0,3,39271,841,M,
2007,10215,3,3,39271,794,F,051681
2007,10217,0,4,39271,876,F,
2007,10218,0,3,39271,908,M,
2007,10219,0,2,39273,512,M,
2007,10221,0,3,39273,761,F,
2007,10222,0,3,39273,755,F,
2007,10223,0,4,39273,765,F,
2007,10225,3,3,39274,781,M,051683
2007,10226,0,3,39274,793,F,
2007,10227,0,3,39274,717,F,
2007,10228,0,3,39274,919,M,
2007,10230,0,2,39274,524,M,
2007,10231,0,3,39274,809,F,
2007,10232,0,4,39274,825,F,
2007,10234,0,3,39274,714,F,
2007,10235,0,3,39274,730,F,
2007,10236,0,3,39274,812,F,
2007,10238,0,3,39274,740,M,
2007,10239,0,3,39275,817,F,
2007,10240,0,3,39276,790,F,
2007,10242,0,3,39277,810,F,
2007,10243,0,3,39277,783,F,
2007,10245,0,3,39277,734,F,
2007,10247,0,2,39277,443,M,
2007,10248,0,3,39277,750,F,
2007,10249,0,3,39277,713,F,
2007,10251,0,3,39277,694,F,
2007,10253,0,3,39277,787,F,
2007,10254,0,3,39277,729,F,
2007,10256,0,4,39277,925,F,
2007,10257,0,3,39277,720,F,
2007,10258,0,3,39277,800,F,
2007,10261,3,0,39277,766,F,051683
2007,10262,0,3,39277,781,F,
2007,10263,0,3,39277,762,F,
2007,10264,0,3,39277,760,F,
2007,10266,3,3,39277,725,F,051688
2007,10268,0,3,39277,760,F,
2007,10271,0,3,39277,757,F,
2007,10272,0,3,39279,775,F,
2007,10274,0,3,39279,760,F,
2007,10275,0,3,39279,789,F,
2007,10276,4,3,39279,854,M,051973
2007,10277,0,0,39279,957,M,
2007,10279,0,3,39280,903,M,
2007,10280,0,3,39280,762,F,
2007,10281,0,3,39280,790,F,
2007,10283,0,3,39280,769,F,
2007,10284,0,3,39280,816,F,
2007,10285,0,3,39280,785,F,
2007,10287,0,3,39280,705,F,
2007,10288,0,3,39280,722,F,
2007,10289,0,3,39280,873,M,
2007,10291,0,3,39280,747,F,
2007,10292,0,3,39280,760,F,
2007,10293,0,3,39283,721,F,
2007,10295,0,3,39283,742,F,
2007,10296,0,3,39283,760,F,
2007,10297,0,3,39283,724,F,
2007,10298,3,3,39283,710,F,051687
2007,10300,0,3,39283,820,F,
2007,10301,0,3,39283,748,F,
2007,10302,0,3,39283,762,F,
2007,10304,0,3,39283,760,F,
2007,10305,0,3,39283,750,F,
2007,10306,0,3,39283,761,F,
2007,10308,0,3,39283,762,F,
2007,10310,4,4,39283,869,F,051985
2007,10311,0,3,39283,791,F,
2007,10312,3,3,39283,743,F,051681
2007,10313,0,2,39283,490,M,
2007,10315,0,3,39283,775,F,
2007,10317,4,4,39283,804,F,051996
2007,10318,0,3,39283,796,F,
2007,10319,0,2,39284,600,M,
2007,10321,0,3,39285,751,F,
2007,10322,0,3,39285,717,F,
2007,10323,0,3,39285,740,F,
2007,10325,0,3,39286,718,F,
2007,10326,0,3,39286,768,F,
2007,10328,0,3,39286,778,F,
2007,10330,3,3,39286,757,F,051685
2007,10331,0,3,39286,733,F,
2007,10332,0,3,39286,776,F,
2007,10333,0,3,39286,732,F,
2007,10335,0,3,39288,718,M,
2007,10336,0,4,39288,846,F,
2007,10337,0,3,39289,752,F,
2007,10339,3,3,39289,682,F,051685
2007,10340,0,3,39289,687,F,
2007,10341,0,3,39289,676,F,
2007,10342,0,3,39289,769,F,
2007,10344,0,3,39289,802,F,
2007,10345,0,3,39289,793,F,
2007,10346,0,3,39289,726,F,
2007,10348,3,3,39289,715,F,051695
2007,10349,0,2,39289,532,F,
2007,10350,0,3,39289,735,F,
2007,10351,0,3,39289,715,F,
2007,10352,3,3,39290,742,F,062411
2007,10354,3,0,39292,718,F,051691
2007,10355,3,3,39292,815,M,052476
2007,10356,0,3,39292,748,F,
2007,10357,3,3,39292,760,F,051690
2007,10358,0,3,39294,813,M,
2007,10359,0,3,39294,916,M,
2007,10361,0,3,39295,758,F,
2007,10362,0,2,39295,545,M,
2007,10363,0,3,39295,726,F,
2007,10364,3,3,39295,658,F,051696
2007,10366,0,3,39295,723,F,
2007,10367,0,3,39295,698,F,
2007,10368,0,3,39297,812,F,
2007,10370,0,3,39298,750,F,
2007,10371,0,3,39298,729,F,
2007,10372,0,3,39301,752,F,
2007,10375,0,3,39310,667,F,
2007,12001,0,3,39203,815,M,
2007,12002,0,4,39208,850,F,
2007,12004,0,4,39211,1050,M,
2007,12005,0,3,39211,770,F,
2007,12006,0,4,39214,820,F,
2007,12008,0,0,39214,1140,M,
2007,12009,3,3,39214,720,F,051683
2007,12010,0,4,39216,920,F,
2007,12011,0,4,39217,1020,M,
2007,12013,0,4,39218,990,M,
2007,12014,0,4,39219,950,M,
2007,12015,0,4,39220,1050,M,
2007,12017,0,4,39220,1020,M,
2007,12018,0,4,39223,1060,M,
2007,12019,0,4,39223,860,F,
2007,12021,0,4,39223,850,F,
2007,12022,0,4,39223,1060,M,
2007,12023,0,4,39226,840,F,
2007,12025,0,4,39226,830,F,
2007,12026,0,4,39227,790,F,
2007,12027,0,4,39229,1050,M,
2007,12029,0,4,39229,950,M,
2007,12030,0,3,39229,760,F,
2007,12031,0,4,39232,830,F,
2007,12032,3,4,39232,790,F,051687
2007,12034,0,3,39232,675,F,
2007,12035,0,4,39232,840,F,
2007,12038,0,3,39235,740,F,
2007,12040,0,4,39235,1080,M,
2007,12041,0,4,39235,1040,M,
2007,12042,0,3,39235,800,F,
2007,12044,0,4,39238,835,F,
2007,12045,0,4,39238,990,M,
2007,12046,0,4,39240,1040,M,
2007,12048,0,3,39240,770,F,
2007,12049,0,4,39241,880,F,
2007,12050,0,4,39241,960,M,
2007,12052,0,4,39241,1040,M,
2007,12053,0,4,39241,840,F,
2007,12054,0,4,39241,900,F,
2007,12056,0,4,39243,1070,M,
2007,12057,0,3,39244,710,F,
2007,12058,0,4,39244,1030,M,
2007,12060,0,4,39244,960,M,
2007,12061,0,4,39244,870,F,
2007,12063,0,4,39246,1090,M,
2007,12065,0,3,39246,740,F,
2007,12066,0,2,39247,600,M,
2007,12067,0,3,39247,770,F,
2007,12069,0,4,39247,1070,M,
2007,12070,4,4,39247,830,F,051964
2007,12071,0,4,39247,890,M,
2007,12072,0,4,39247,950,M,
2007,12074,0,3,39249,830,M,
2007,12075,0,3,39250,775,F,
2007,12076,0,0,39250,755,F,
2007,12078,0,4,39250,1035,M,
2007,12079,0,4,39250,865,F,
2007,12081,0,4,39250,1040,M,
2007,12082,3,3,39250,735,F,051683
2007,12085,0,3,39251,950,M,
2007,12086,0,3,39253,760,F,
2007,12087,0,3,39253,690,F,
2007,12089,0,2,39253,650,F,
2007,12090,0,3,39253,780,F,
2007,12091,0,3,39253,700,F,
2007,12093,0,3,39253,760,F,
2007,12094,0,4,39255,1040,M,
2007,12095,0,3,39256,725,F,
2007,12097,0,3,39256,780,F,
2007,12098,0,4,39256,850,F,
2007,12099,0,2,39256,620,F,
2007,12101,0,3,39256,760,F,
2007,12102,0,3,39256,730,F,
2007,12103,0,3,39256,770,F,
2007,12105,0,2,39256,480,M,
2007,12107,0,3,39256,680,F,
2007,12108,0,3,39256,780,F,
2007,12110,0,3,39258,810,M,
2007,12111,0,4,39258,840,F,
2007,12112,0,3,39259,720,F,
2007,12114,0,3,39259,790,F,
2007,12115,3,3,39259,750,F,051683
2007,12116,0,3,39261,780,F,
2007,12117,0,4,39261,990,M,
2007,12119,0,3,39261,890,M,
2007,12120,0,3,39262,740,F,
2007,12121,0,3,39262,770,F,
2007,12123,0,3,39262,690,F,
2007,12124,0,0,39262,880,M,
2007,12125,0,3,39262,730,F,
2007,12127,0,3,39262,720,F,
2007,12128,0,3,39262,740,F,
2007,12129,0,3,39262,760,F,
2007,12131,0,3,39262,700,F,
2007,12132,0,3,39262,710,F,
2007,12133,0,4,39262,880,F,
2007,12135,0,4,39262,870,F,
2007,12136,0,4,39262,980,M,
2007,12137,0,3,39262,710,F,
2007,12139,0,3,39264,790,F,
2007,12140,0,3,39264,790,F,
2007,12141,0,3,39265,785,F,
2007,12143,0,3,39265,750,F,
2007,12144,4,4,39265,890,F,051966
2007,12145,0,3,39265,755,F,
2007,12146,0,3,39265,925,M,
2007,12148,0,4,39265,940,F,
2007,12149,0,4,39265,980,M,
2007,12150,0,3,39265,720,F,
2007,12152,0,3,39265,720,F,
2007,12153,0,3,39267,787,F,
2007,12154,0,4,39267,840,F,
2007,12156,0,2,39268,580,M,
2007,12157,0,3,39268,760,F,
2007,12158,0,3,39268,800,F,
2007,12160,0,3,39268,760,F,
2007,12161,0,3,39268,710,F,
2007,12162,0,4,39268,970,M,
2007,12164,0,3,39268,780,F,
2007,12165,0,3,39268,740,F,
2007,12166,0,4,39268,820,F,
2007,12168,0,3,39268,700,F,
2007,12169,0,3,39268,740,F,
2007,12171,0,3,39268,750,F,
2007,12173,0,3,39268,730,F,
2007,12174,0,3,39268,750,F,
2007,12175,0,4,39268,820,F,
2007,12177,0,3,39268,930,M,
2007,12178,0,3,39268,770,F,
2007,12179,0,4,39268,840,F,
2007,12181,0,3,39268,880,M,
2007,12182,0,3,39268,740,F,
2007,12183,0,2,39268,620,M,
2007,12185,0,4,39268,870,F,
2007,12186,0,3,39268,800,F,
2007,12187,0,3,39268,750,F,
2007,12189,0,4,39270,890,M,
2007,12190,0,4,39270,880,M,
2007,12191,0,4,39270,900,M,
2007,12193,0,4,39270,840,F,
2007,12194,0,3,39270,840,M,
2007,12195,0,4,39270,780,F,
2007,12197,0,4,39271,830,F,
2007,12198,0,4,39271,800,F,
2007,12199,0,3,39271,840,M,
2007,12201,0,3,39271,790,F,
2007,12202,0,3,39271,810,F,
2007,12203,0,4,39271,830,F,
2007,12205,0,3,39271,780,F,
2007,12206,3,3,39271,720,F,051684
2007,12207,0,3,39271,760,F,
2007,12208,0,4,39271,850,F,
2007,12210,0,3,39273,790,F,
2007,12211,0,3,39273,940,M,
2007,12212,0,3,39273,740,F,
2007,12214,0,4,39273,1050,M,
2007,12215,0,3,39273,770,F,
2007,12216,0,3,39274,770,F,
2007,12218,0,4,39274,810,F,
2007,12219,3,4,39274,790,F,051692
2007,12220,0,3,39274,760,F,
2007,12221,4,3,39274,790,F,051990
2007,12222,0,3,39274,760,F,
2007,12224,0,3,39274,770,F,
2007,12225,0,3,39274,730,F,
2007,12226,0,3,39274,730,F,
2007,12228,0,4,39274,870,F,
2007,12229,0,3,39274,850,F,
2007,12230,0,3,39274,750,F,
2007,12232,0,4,39274,810,F,
2007,12233,0,4,39274,810,F,
2007,12234,0,4,39274,850,F,
2007,12236,0,3,39274,780,F,
2007,12237,0,3,39274,720,F,
2007,12238,0,3,39274,750,F,
2007,12240,0,3,39274,740,F,
2007,12241,3,3,39274,710,F,051693
2007,12242,0,3,39274,760,F,
2007,12243,0,3,39274,660,F,
2007,12245,0,3,39274,770,F,
2007,12246,0,3,39274,730,F,
2007,12247,0,4,39274,830,F,
2007,12249,0,3,39276,750,F,
2007,12250,0,0,39276,740,F,
2007,12251,0,3,39276,670,F,
2007,12253,0,3,39276,840,M,
2007,12254,0,2,39276,490,M,
2007,12255,0,3,39277,790,F,
2007,12257,0,4,39277,870,F,
2007,12258,0,3,39277,750,F,
2007,12259,0,2,39277,580,M,
2007,12261,0,3,39277,760,F,
2007,12262,4,4,39277,820,F,051990
2007,12263,0,3,39277,780,F,
2007,12264,0,3,39277,710,F,
2007,12266,0,3,39277,750,F,
2007,12267,0,4,39277,800,F,
2007,12268,0,4,39277,810,F,
2007,12270,0,3,39277,780,M,
2007,12271,0,3,39277,800,M,
2007,12272,0,3,39277,730,F,
2007,12274,0,4,39277,820,F,
2007,12275,0,4,39277,720,F,
2007,12276,0,3,39277,750,F,
2007,12278,0,4,39277,820,F,
2007,12279,0,4,39277,1000,M,
2007,12280,0,3,39277,780,F,
2007,12282,0,4,39279,820,F,
2007,12283,0,4,39279,840,F,
2007,12284,0,3,39279,660,F,
2007,12286,0,2,39279,670,M,
2007,12287,0,3,39279,890,M,
2007,12288,0,4,39279,970,M,
2007,12290,0,4,39279,810,F,
2007,12291,0,3,39280,725,F,
2007,12292,0,3,39280,750,F,
2007,12294,0,3,39280,760,F,
2007,12295,0,2,39280,635,F,
2007,12296,0,3,39280,765,F,
2007,12298,0,3,39280,760,F,
2007,12299,0,3,39280,675,F,
2007,12300,0,3,39280,645,F,
2007,12302,0,3,39280,765,F,
2007,12303,0,3,39280,705,F,
2007,12304,0,3,39280,790,F,
2007,12306,0,3,39280,710,F,
2007,12307,0,3,39280,775,F,
2007,12308,0,4,39280,800,F,
2007,12310,0,3,39280,720,F,
2007,12311,0,3,39280,775,F,
2007,12312,0,3,39280,725,F,
2007,12314,0,2,39280,710,M,
2007,12315,0,4,39280,790,F,
2007,12316,0,4,39280,780,F,
2007,12318,0,3,39280,740,F,
2007,12320,0,3,39280,765,F,
2007,12322,0,3,39280,670,F,
2007,12325,0,3,39280,710,F,
2007,12326,4,4,39280,935,F,051980
2007,12328,0,4,39283,855,F,
2007,12329,0,3,39283,790,F,
2007,12331,0,4,39283,840,F,
2007,12332,0,3,39283,725,F,
2007,12333,0,3,39283,815,F,
2007,12336,0,3,39283,740,F,
2007,12337,0,3,39283,745,F,
2007,12338,0,4,39283,830,M,
2007,12340,0,3,39283,0,F,
2007,12341,0,3,39283,720,F,
2007,12342,0,3,39283,730,F,
2007,12344,0,4,39283,800,F,
2007,12345,0,4,39283,1000,M,
2007,12346,0,3,39283,740,F,
2007,12348,0,3,39283,730,F,
2007,12350,0,2,39285,605,M,
2007,12351,0,3,39285,765,F,
2007,12354,0,3,39286,770,F,
2007,12355,0,4,39286,800,F,
2007,12356,0,3,39286,760,F,
2007,12358,0,3,39286,770,F,
2007,12359,0,3,39286,660,F,
2007,12360,0,3,39286,750,F,
2007,12362,0,3,39286,710,F,
2007,12363,0,3,39286,740,F,
2007,12364,0,3,39286,760,F,
2007,12366,0,3,39286,760,F,
2007,12367,3,3,39286,795,F,051687
2007,12368,0,3,39286,728,F,
2007,12369,0,3,39286,750,F,
2007,12371,0,3,39289,800,F,
2007,12372,3,3,39289,770,F,051695
2007,12373,0,3,39289,770,F,
2007,12374,0,3,39289,720,F,
2007,12376,0,3,39289,790,F,
2007,12377,0,3,39291,770,F,
2007,12378,0,3,39292,780,F,
2007,12380,0,3,39292,750,F,
2007,12383,0,3,39292,780,F,
2007,12384,0,3,39292,670,F,
2007,12386,0,3,39292,690,F,
2007,12387,0,0,39292,780,F,
2007,12388,0,3,39292,760,F,
2007,12390,0,3,39292,755,F,
2007,12391,0,3,39292,885,M,
2007,12392,0,3,39292,779,F,
2007,12395,0,3,39292,850,M,
2007,12396,0,3,39292,750,F,
2007,12397,3,3,39292,800,M,051692
2007,12398,0,3,39294,900,M,
2007,12400,3,3,39294,730,F,051690
2007,12401,0,3,39295,760,F,
2007,12402,0,3,39295,730,F,
2007,12403,0,3,39295,760,F,
2007,12405,0,3,39295,760,F,
2007,12406,0,3,39295,740,F,
2007,12407,3,2,39298,630,F,051687
2007,12408,0,3,39298,770,F,
2007,12410,0,3,39298,750,F,
2007,12411,4,3,39298,710,F,051990
2007,12412,0,4,39298,995,M,
2007,12413,0,3,39298,790,F,
2007,12416,0,3,39301,740,F,
2007,12417,3,3,39301,650,F,051691
2007,12418,0,3,39303,650,F,
2007,12419,0,3,39304,730,F,
2007,12421,3,3,39307,725,F,051694
2008,5001,0,3,39574,790,F,
2008,5002,0,2,39586,460,M,
2008,5003,0,4,39586,1040,F,
2008,5004,3,4,39589,820,F,053074
2008,5005,0,4,39589,900,F,
2008,5006,0,3,39594,830,F,
2008,5007,0,4,39594,880,M,
2008,5008,3,3,39595,710,F,052483
2008,5009,0,2,39595,530,M,
2008,5010,0,3,39595,650,M,
2008,5011,3,3,39597,850,M,052480
2008,5012,0,3,39601,820,F,
2008,5013,0,4,39601,880,M,
2008,5014,0,3,39601,770,F,100000
2008,5015,0,3,39601,720,F,
2008,5016,0,4,39601,930,M,
2008,5017,0,2,39603,710,F,
2008,5018,0,4,39604,940,M,
2008,5019,0,3,39604,750,F,
2008,5020,0,4,39604,900,M,
2008,5021,0,4,39607,890,M,
2008,5022,0,3,39607,710,F,
2008,5023,0,3,39607,730,M,
2008,5024,0,3,39607,810,M,
2008,5025,0,3,39607,730,F,
2008,5026,0,3,39607,830,M,
2008,5027,0,3,39607,720,F,
